...1,channel,member_count,broadcast,id,timestamp,content,user_id,first_and_last_name,username,views,edit-date,replyToId,forward,forward_id,forward_msg_id,forward_date,URLs,media,hasComments,isComment,bot_url,parent,isDeleted
2445,@RubikonNews,NA,FALSE,6501,2021-10-30T12:52:45Z,"__Das neue soziale Netzwerk „the natwork“ soll zum Knotenpunkt für die freie Gesellschaft von morgen werden.__ 
[ ➥ Lesen](https://www.rubikon.news/artikel/die-widerstandszelle), [Anhören](https://www.rubikon.news/artikel/die-widerstandszelle/read), [Ausdrucken](https://www.rubikon.news/artikel/die-widerstandszelle.pdf)!

__Magazin für die kritische Masse__",-1001231443280,NA,NA,16669,NA,NA,NA,NA,NA,NA,"https://www.rubikon.news/artikel/die-widerstandszelle),, https://www.rubikon.news/artikel/die-widerstandszelle/read),, https://www.rubikon.news/artikel/die-widerstandszelle.pdf)!",MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
138527,@corona_widerstand_at_de_ch,NA,FALSE,67800,2022-04-11T21:50:45Z,An was sich leute aufhängen 👍😂 ich glaub es ja nicht 🤣,1037453291,NA,NA,NA,NA,67794,NA,NA,NA,NA,NA,NoneType,FALSE,FALSE,NA,NA,NA
30054,@AllesAusserMainstream,NA,FALSE,4,2020-07-08T20:38:14Z,https://t.me/QUERDENKEN_711/339,-1001311706230,NA,NA,65330,NA,NA,NA,NA,NA,NA,https://t.me/QUERDENKEN_711/339,MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
17869,@freielinkechat,NA,FALSE,92779,2022-02-05T14:20:23Z,Die Krankenkassen sollen also ihre Mitglieder ausspähen. Die werden sich freuen.,2055277826,NA,NA,NA,NA,92735,NA,NA,NA,NA,NA,NoneType,FALSE,FALSE,NA,NA,NA
87533,@freielinkechat,NA,FALSE,5579,2020-12-20T15:09:14Z,"Ja, das ist sie. 
Völlig missbraucht und in der ewigen Projektion IHRER Bedrohung... macht sie alle irre.

Sie hat Soros im Sommer zum 90. via Twitter gratuliert und ihn dabei „Grandpa“ genannt.
Wurde fix gelöscht. Weiß jemand genaueres?",1235128600,NA,NA,NA,NA,5578,NA,NA,NA,NA,NA,NoneType,FALSE,FALSE,NA,NA,NA
15645,@antiilluminaten,NA,FALSE,22047,2021-02-18T10:02:13Z,"**Die Öffnung des 3. Auges

Geheimes Wissen entschlüsselt**

Inklusive Downloadlink: Mithilfe der Klangsequenzen wird die Aktivierung der Zirbeldrüse entscheidend gefördert.

Hier beim Kopp-Verlag erhältlich:
[KLICK](https://c.kopp-verlag.de/kopp,verlag_4.html?1=415&3=0&4=&5=&d=https%3A%2F%2Fwww.kopp-verlag.de%2Fa%2Fdie-oeffnung-des-3.-auges-9)",-1001470069005,NA,NA,11825,2021-02-18T10:02:14Z,NA,NA,NA,NA,NA,"https://c.kopp-verlag.de/kopp,verlag_4.htm",MessageMediaPhoto,FALSE,FALSE,NA,NA,NA
5035,@report24news,NA,FALSE,1340,2021-09-29T11:49:10Z,"Die Schweizer Airline SWISS kündigt an, im Januar ungeimpftes Flugpersonal zu entlassen.  
https://report24.news/europaeische-fluggesellschaft-droht-ungeimpftem-personal-mit-kuendigung/?feed_id=5769

➡️ Immer informiert bleiben? Abonnieren Sie [@report24news](https://t.me/report24news)!",-1001423536154,NA,NA,97078,2021-09-29T11:49:01Z,NA,NA,NA,NA,NA,"https://report24.news/europaeische-fluggesellschaft-droht-ungeimpftem-personal-mit-kuendigung/?feed_id=5769, https://t.me/report24news)!",MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
10533,@doomsday_austria,NA,FALSE,40517,2021-11-12T18:12:33Z,"Die aktuellen Termine für euch. 

Gelb sind wiederkehrende Veranstaltungen, meist Spaziergänge
Orange sind Großveranstaltungen. 
Rot unsichere Veranstaltungen. 
Grün sind die neu hinzugefügten Veranstaltungen
Für Änderungen oder ähnliches:
@ChrisSbg28 
#demotermine 

https://t.me/DDay_2_0_Austria_Chat
Weitere Demonstrationen, Gedenkmärsche oder Kundgebungen, bzw. Infos dazu:
https://www.demo-info.at/home/demokalender/
Meine Facebook-Gruppe:
https://www.facebook.com/groups/900801580724898/?ref=share
Corona, Maßnahmen, Demos und Nachrichten Österreich",1647149991,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://t.me/DDay_2_0_Austria_Chat, https://www.demo-info.at/home/demokalender/, https://www.facebook.com/groups/900801580724898/?ref=share",MessageMediaPhoto,FALSE,FALSE,NA,NA,NA
23750,macklemachtgutelaune,NA,FALSE,42302,2022-04-02T20:42:04Z,READY TO FIESTA!!!🥳🥳🥳,-1001204275498,NA,NA,53217,2022-04-02T20:42:30Z,NA,RealDonaldoTrumpo,1420364954,8447,2022-04-02T17:55:45Z,NA,MessageMediaPhoto,FALSE,FALSE,NA,NA,NA
16808,@Haintz,NA,FALSE,15487,2021-10-14T15:25:33Z,"+++ Was wirklich hinter den Kulissen passiert: Dr.Wodarg zum (neuen) Umgang mit persönlichen Patienten Daten 2021 +++

> Früher: Persönliche intime Daten -> Arzt/Patient. Absolutes Arztgeheimnis. Schweigepflicht. Menschenrecht. Datenschutz. 
Weitergabe Straftat StGB 203 z.B. 
Das ist de facto Geschichte. 

> Heute: -> Patient Chipkarte Arztpraxis
-> Arztpraxis direkt online Daten, Diagnosen an 
~> Gematik (Chef Ex Pharma Manager)
-> Gematik -> Persönliche Patienten Daten an private Firma (Avado). 

Arztgeheimnis? Schweigepflicht?
Damit abgeschafft. . 

Wer als Kassenarzt nicht mitmacht, also die hoch privaten Daten seiner Patienten schützt und nicht systematisch online an letztlich eine private Firma weitergibt, erhält derzeit Honorabzüge, also Geldstrafe! 
Und das ist erst der Anfang der Sanktionen. 

Gewusst? Natürlich weiß es keiner. Medien? Fehlanzeige 

Aufklärung darüber in der Arztpraxis? 

Viele Kassenärzte wehren sich dagegen, werden aber massiv sanktioniert. 

Kassenarzt 2021. 
..",-1001387359927,NA,NA,20623,2021-10-14T15:25:28Z,NA,drguidohofmann,1477504279,10434,2021-09-27T22:45:20Z,NA,MessageMediaDocument,FALSE,FALSE,NA,NA,NA
50718,@freielinkeaustria,NA,FALSE,12943,2021-08-07T16:29:02Z,Die meisten Krankheiten werden erfunden.  https://www.youtube.com/watch?v=sJEeK4dRZKE,1342818043,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.youtube.com/watch?v=sJEeK4dRZKE,MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
8185,@ungeimpft,NA,FALSE,3373,2021-03-02T11:29:29Z,NA,-1001478134480,NA,NA,34,NA,NA,Unknown,Unknown,NA,2021-02-24T11:55:28Z,NA,MessageMediaPhoto,FALSE,FALSE,NA,NA,NA
78772,@EvaHermanOffiziell,NA,FALSE,45496,2021-03-04T21:41:54Z,"**Ist schon auffällig, wie man jetzt beginnt, die Verwerfungen Berlins laut zusammenzuzählen ...

""Offiziell teilt das Robert Koch-Institut mit, welche Länder als besonders gefährlich gelten, die Entscheidungen werden jedoch vom Krisenstab vorbereitet und vom Bundesinnenministerium, dem Gesundheitsministerium und dem Auswärtigen Amt getroffen. Man sollte meinen, dass diese Einstufungen auf Basis klarer Zahlen erfolgen.

Aber dem ist längst nicht immer so. Das belegen Protokolle aus dem Krisenstab, die der SPIEGEL einsehen konnte.""

****https**://www.spiegel.de/politik/deutschland/wie-angela-merkel-und-die-saar-connection-emmanuel-macron-schuetzten-a-96a7565a-ef67-4b5b-a3b4-2bf7dc60e359",-1001325174315,NA,NA,46009,NA,NA,NA,NA,NA,NA,NA,MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
42703,@Demotermine,NA,FALSE,47768,2022-02-14T01:01:57Z,"#Hennef

#NW
#Mo1402 #Mo2102 #Mo2802
#montags

#Do1702 #Do2402 #donnerstags

**Raus auf die Straßen ****@Demotermine****!
**👉 [Übersicht / Overview](https://t.me/Demotermine/19006) 👈",-1001250288610,NA,NA,1702,2022-02-14T05:31:24Z,NA,NA,NA,NA,NA,https://t.me/Demotermine/19006),MessageMediaPhoto,FALSE,FALSE,NA,NA,NA
4015,@FairdenkenOberoesterreich,NA,FALSE,12645,2022-11-24T16:58:45Z,"🤬 **Medizinischer Chefarzt des White House, Dr. Jha: Warten Sie bitte nicht. Holen Sie sich Ihre COVID-Impfung. Lassen Sie sich gegen Grippe impfen. Deshalb hat Gott Ihnen zwei Arme gegeben, eine in jedem Arm!

**☝ Nicht nur, dass dieser Mensch keine 2 Worte reden kann, ohne abzulesen, ist es wohl mit Abstand das Ekelhafteste, was wir in den letzten Monaten gehört haben!",1403400464,NA,NA,1412,NA,NA,W20WV,1521588549,5732,2022-11-24T14:06:00Z,NA,MessageMediaDocument,FALSE,FALSE,NA,NA,NA
27802,@bleibtstark,NA,FALSE,7510,2020-09-03T08:43:46Z,https://www.kleinezeitung.at/wirtschaft/5861325/17-Millionen-Euro-Schulden_Groesster-Privatkonkurs-jemals-in-Kaernten,-1001279348750,NA,NA,1361,NA,NA,Qparadise,1493572821,26550,2020-09-03T08:26:25Z,https://www.kleinezeitung.at/wirtschaft/5861325/17-Millionen-Euro-Schulden_Groesster-Privatkonkurs-jemals-in-Kaernten,MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
50407,@Demotermine,NA,FALSE,39864,2022-01-17T18:15:31Z,"Nürnberg sammelt sich zum montäglichen Spaziergang :)

Video des ganzen Demozuges wird wie immer folgen, muss ihn nur noch filmen,  was hoffentlich noch eine Weile dauert, weil das heißt, der Demozug ist sehr lang :)

@annaforfreedom

》The secret to 𝗵𝗮𝗽𝗽𝗶𝗻𝗲𝘀𝘀 
is 𝒇𝒓𝒆𝒆𝒅𝒐𝒎. The secret to 
𝒇𝒓𝒆𝒆𝒅𝒐𝒎 is 𝗰𝗼𝘂𝗿𝗮𝗴𝗲.《

**Raus auf die Straßen ****@Demotermine****!
**👉 [Übersicht / Overview](https://t.me/Demotermine/19006) 👈",-1001250288610,NA,NA,4155,2022-01-17T18:15:59Z,NA,NA,NA,NA,NA,https://t.me/Demotermine/19006),MessageMediaDocument,FALSE,FALSE,NA,NA,NA
10277,@MartinRutter,NA,FALSE,2001,2021-07-03T22:36:05Z,"#Mutter 2er Kinder.
Schreckliche Meldungen die da rein kommen...

Lies selbst und leite diese Informationen an Freunde und Bekannte weiter!
Du kannst damit Leben retten:
https://t.me/Impfschaden_D_AUT_CH

Lg
Martin Rutter
Mehr IMPFOPFER findest du JETZT in diesem Kanal unter t.me/PatriotMR",-1001468476828,NA,NA,12378,2022-12-01T19:16:57Z,NA,NA,NA,NA,NA,https://t.me/Impfschaden_D_AUT_CH,MessageMediaPhoto,FALSE,FALSE,NA,NA,NA
78467,@EvaHermanOffiziell,NA,FALSE,45833,2021-03-07T15:41:51Z,https://www.youtube.com/watch?v=lnKNZYcssx8,-1001325174315,NA,NA,43413,NA,NA,NA,NA,NA,NA,https://www.youtube.com/watch?v=lnKNZYcssx8,MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
48,RASattelmaier,NA,FALSE,2521,2023-02-17T05:45:33Z,"❗️Deutscher Richter: „Die Impfung hätte mich fast umgebracht“❗️ 

Auf Wunsch seines Dienstherrn hat sich der Richter am Verwaltungsgericht Greifswald Arne Tank impfen lassen. Mit vermeintlich schweren Folgen wie er bei BILD.TV berichtet. 

„Es wurde von uns erwartet, das wir uns impfen lassen“ 

So sieht leider keine Unabhängigkeit der Richterschaft aus. 

https://youtu.be/glrQt_vpDXc

Mein Kanal:
https://t.me/RASattelmaier",-1001230806856,NA,NA,113494,2023-02-17T05:48:36Z,NA,NA,NA,NA,NA,"https://youtu.be/glrQt_vpDXc, https://t.me/RASattelmaier",MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
60723,@SchubertsLM,NA,FALSE,51238,2022-01-02T16:17:23Z,"**Rewe-Chef warnt
""Auch im Lebensmittelhandel sind Lieferengpässe in Deutschland inzwischen Alltag""**     

**Die Supermarktkette Rewe macht die Industrie für steigende Preise und wachsende Lieferprobleme in der Lebensmittelbranche verantwortlich. Konzernchef Souque übt deutliche Kritik. Es gebe Hersteller, die nur auf der Preiswelle mitreiten wollen.**    

**Auch in Deutschland sind Lieferengpässe inzwischen Alltag

**Der Manager klagte gleichzeitig über wachsende Lieferprobleme. ""Auch im Lebensmittelhandel sind Lieferengpässe in Deutschland inzwischen Alltag. In vielen Wochen werden zurzeit von der Industrie weniger als 90 Prozent der bestellten Lebensmittel geliefert. Das ist völlig ungewöhnlich und teilweise inakzeptabel"", sagte er.     

https://www.focus.de/finanzen/news/hersteller-nutzen-situation-aus-rewe-chef-uebt-kritik-gab-noch-nie-so-viele-forderungen-nach-preiserhoehungen_id_32815392.html     

Bitte abonniert Schuberts Lagemeldung: https://t.me/SchubertsLM",-1001355822849,NA,NA,4522,2022-01-02T16:17:59Z,NA,NA,NA,NA,NA,"https://www.focus.de/finanzen/news/hersteller-nutzen-situation-aus-rewe-chef-uebt-kritik-gab-noch-nie-so-viele-forderungen-nach-preiserhoehungen_id_32815392.htm, https://t.me/SchubertsLM",MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
88195,@EvaHermanOffiziell,NA,FALSE,34988,2020-11-30T12:22:52Z,"🇺🇸🔵  Wisconsin: Abgeschlossene Nachzählung bestätigt Bidens ""Sieg über Trump""

🔸 Anmerkung: Amy Coney Barrett, unsere Lieblingsrichterin des obersten Gerichtshofes der USA ist übrigens seit kurzem Wisconsin zugeteilt worden. Auch Wisconsin wird voraussichtlich wie alle anderen Swing-States mit großer Wahrscheinlichkeit an Trump gehen.",-1001325174315,NA,NA,36858,NA,NA,NA,1243195738,471,2020-11-30T06:17:01Z,NA,NoneType,FALSE,FALSE,NA,NA,NA
219,@ExpressZeitung,NA,FALSE,12731,2023-02-09T08:51:37Z,"Ein [Schüler] in Kanada wurde [...] **verhaftet**, nachdem er **suspendiert worden war**, weil er gegen die Benutzung von Toiletten durch Transgender-Personen protestiert und **behauptet hatte, es gäbe nur zwei Geschlechter** [...]

Die Polizei von Ontario hat ihn verhaftet und angeklagt, nachdem er versucht hatte, unter Verstoß gegen eine Ausschlussanordnung am Unterricht teilzunehmen. [...] 

""Beleidigung wird offensichtlich von demjenigen definiert, der beleidigt wurde"", sagte Alexander der Epoch Times. ""Ich habe meine religiösen Überzeugungen im Unterricht geäußert, und die Sache geriet außer Kontrolle. Das wird nicht jedem gefallen. [...] Es bedeutet nicht, dass ich jemanden belästige. Sie drücken ihre Überzeugungen aus und ich meine. Meine passen offensichtlich nicht in das Narrativ."""" ([NYP](https://nypost.com/2023/02/07/josh-alexander-arrested-after-school-suspension-for-trans-views/))

**Passend dazu:
** [Themenheft zu Gender Mainstreaming](https://www.expresszeitung.com/ausgabe-26-gender-mainstreaming/ez00026.2).

**Eine Ausgabe • Ein Thema • Ein Mosaikstein hin zum großen Bild
**📬 [Jetzt abonnieren!
](https://www.expresszeitung.com/jahresabo/ez-ab-10001.1)📢** **[Jetzt aktiv werden!
](https://www.expresszeitung.com/aktiv-werden/)💬 t.me/ExpressZeitung",-1001267138510,NA,NA,19883,NA,NA,NA,NA,NA,NA,"https://nypost.com/2023/02/07/josh-alexander-arrested-after-school-suspension-for-trans-views/)), https://www.expresszeitung.com/ausgabe-26-gender-mainstreaming/ez00026.2)., https://www.expresszeitung.com/jahresabo/ez-ab-10001.1)📢**, https://www.expresszeitung.com/aktiv-werden/)💬",MessageMediaPhoto,FALSE,FALSE,NA,NA,NA
